timestamp_start,local_timestamp_start,transitionType,transitionLabel,sittingDuration,standingDuration,transitionTime,JerkCC,JerkHorz,P5_accel_cc,P50_accel_cc,P95_accel_cc,P5_accel_horz,P50_accel_horz,P95_accel_horz,rangeCC,rangeHorz,SEF,totalPowerCC,totalPowerHorz,F50_CC,F95_CC,F50_Horz,F95_Horz,ApEn_CC,ApEn_Horz,standingJerk,standingRange,standingF50
1571770803.21823,22-Oct-2019 15:00:03,Stand to Sit,1,56,36,1.63345193862915,0.788407661674326,0.45392827893544,0.020125570716373,0.534131959537584,1.00038579329978,0.246014353423684,0.843067976788274,1.0283595487946,1.0923478277203,0.798550945515418,12.7430903410956,0.403312467238509,0.625140648882679,0.0848288098407612,0.233005566401781,0.0847165135851994,0.236588226848414,0.0521140230655028,0.108986782961987,0.764369515656663,0.893195642193499,0.0912420131687681
1571772803.21823,22-Oct-2019 15:33:23,Sit to Stand,2,104,4,3.63796305656433,0.3796239704886,0.370812873431782,-0.0192989708248911,0.738259112034474,1.00422034977857,0.194633383054722,0.651979068337636,1.0275708528619,1.07638384968977,0.894408280631182,11.3854193543666,0.492304876776089,0.53323792790708,0.0807796574052766,0.220302213406758,0.0803520584149906,0.220142696519553,0.106713048430071,0.238404299692048,0.760991116397527,0.801896618282862,0.0813092528745988
1571776339.21823,22-Oct-2019 16:32:19,Stand to Sit,1,192,4,2.37875652313232,0.394127052605009,0.204060303937166,-0.0850666104991986,0.186485454715564,0.465663343850267,0.863965679060002,0.97419738713501,1.09855800620983,0.649494800266121,0.284826589145202,11.0145943308263,0.0617336975153364,0.971880592347734,0.0839651065451454,0.252738283477985,0.0802845755375982,0.218029383016995,0.247798969889961,0.194260308276473,0.484666680670306,0.438767264351856,0.0813762473111372
1571776643.21823,22-Oct-2019 16:37:23,Stand to Sit,1,56,4,2.64516139030457,0.37096811068207,0.26583104647158,0.115110388389874,0.682779544806687,0.970035098788567,0.226721808824085,0.709026606161835,0.998528072357626,0.902866377482449,0.783201904983654,11.6634957717649,0.479738344078334,0.535112241385048,0.0824989480480821,0.226136765470324,0.0814905208177147,0.222536568121796,0.127141794792019,0.0849980864991535,0.504679600973208,0.508922174611496,0.0830869969270072
1571777055.21823,22-Oct-2019 16:44:15,Stand to Sit,1,1164,4,3.25806450843811,0.331555645972387,0.213906460667591,-0.359870133083162,0.661537903616333,0.908799370877037,0.438838785772137,0.840272087415534,0.969090445230671,1.32684687988397,0.675418791429102,12.2381982679621,0.358362258521937,0.666528315955198,0.0849237132325328,0.234468110799012,0.0812903015511412,0.221855199216953,0.0717751854550155,0.177264314135851,0.624040773210411,0.608407015992376,0.0826035040908667
1571778363.21823,22-Oct-2019 17:06:03,Stand to Sit,1,380,4,2.67741942405701,0.798663592805931,0.712457690797499,-0.0948983404580679,0.54677776080242,1.02635524469551,0.203896347980059,0.787791660477948,1.13034297146142,1.24133693590553,1.00632875514801,11.7418961769973,0.421195413270901,0.637789895292908,0.0860642165386515,0.246209251693497,0.0830668837994252,0.233452634672948,0.175746648322685,0.280486399724147,0.871684444855636,0.714260448400862,0.0846846088832421
1571779271.21823,22-Oct-2019 17:21:11,Sit to Stand,2,100,4,2.64516115188599,0.432183361460212,0.486403294460019,-0.212860760077631,0.662564529329079,0.966172717148244,0.38669044190339,0.747310460977941,1.09863253901991,1.24824082215796,0.786829473118679,11.4966813318754,0.414837149317877,0.643194323069108,0.0842558847956925,0.231367661576196,0.0816666773202876,0.225130966682227,0.0672931204785789,0.254422183180253,0.643007518207529,0.946177057136354,0.0841394277084982
1571779391.21823,22-Oct-2019 17:23:11,Stand to Sit,1,408,4,1.77419352531433,1.18248932477514,0.9612980767588,-0.515325057963238,-0.0397287441806331,1.02992118511585,0.323356214090713,0.854795895309119,1.1422512364461,1.57383872547491,0.881766884184072,12.0306569701398,0.339954037232927,0.716904646315226,0.10287371157767,0.271275493133522,0.0830854152724103,0.232518231062225,0.130270995431663,0.35084005917136,0.709898120567991,0.805807642859083,0.0842820216294344
1571779391.21823,22-Oct-2019 17:23:11,Sit to Stand,2,408,8,3.79116463661194,0.554302827374125,0.506766732255158,-0.508509970785832,-0.0552156436253033,1.0609911215141,0.291602236375596,0.856675268861111,1.06604947603916,1.67750904259015,0.924184415178553,11.2919867287768,0.37591785474375,0.663253386028793,0.0851641112367621,0.235215538152722,0.0800848364775953,0.217570940624396,0.0996439032965408,0.285137627121946,1.03523850573985,0.975560397825332,0.0843344210097641
1571779823.21823,22-Oct-2019 17:30:23,Stand to Sit,1,464,12,3.75109314918518,0.941489065365029,0.668010654117566,-0.721392505889512,-0.138513483042134,0.969822143662029,0.370948858658397,0.829022741395969,1.08857373254821,1.82483029831641,0.83234946164211,11.6596635281586,0.358674153465113,0.680130486254386,0.0909255499159454,0.260702623673277,0.0819192012484928,0.230565514102169,0.215258543245628,0.472382033143544,0.759238965191987,1.09360569353116,0.0820334647331894
