timestamp_start,local_timestamp_start,duration,stride_time_R,stride_time_cv,stance_dur_R,swing_dur_R,duty_fac_R,duty_fac_cv,ly_ML,ly_AP,rms_AP,freqd_ML,ent_rat_R
1544720300.5253,13-Dec-2018 11:58:20,20,1.14438938877126,0.111773844674281,0.722666023455823,0.421723365315442,0.631486127490008,0.052560943051014,NaN,NaN,0.144832318116325,0.579376234112803,NaN
1544720324.5253,13-Dec-2018 11:58:44,8,0.909529356852369,0.00842780126852718,0.568520878358765,0.341008478493605,0.625071498875263,0.0130190298202154,NaN,NaN,0.2187896426747,0.567973290240151,NaN
1544722680.5253,13-Dec-2018 12:38:00,68,0.958972997079109,0.0611109406372014,0.599611311714439,0.359361685364669,0.625264020510241,0.0406728948069302,0.00777028731581868,0.0234523873196776,0.180773383411158,0.519761815940453,1.95050934397421
1544722752.5253,13-Dec-2018 12:39:12,16,1.0949225930384,0.0812711305062583,0.687911223203751,0.407011369834644,0.628273841071091,0.0194832929165494,NaN,NaN,0.156162597932999,0.574727117500841,NaN
1544722836.5253,13-Dec-2018 12:40:36,8,1.28972909346869,0.138000277527789,0.733840122604784,0.555888970863904,0.568987802416043,0.0630217446483286,NaN,NaN,0.0823418120679459,0.662794284111869,NaN
1544723772.5253,13-Dec-2018 12:56:12,24,1.10931447561137,0.0646353242744504,0.680334514540981,0.428979961070393,0.613292740244852,0.0373639590277219,NaN,NaN,0.0991916402689284,0.553807375802492,NaN
1544723816.5253,13-Dec-2018 12:56:56,64,1.00649762089108,0.0848096317239817,0.630281974869605,0.376215646021479,0.626213079680801,0.0284814179289953,0.0110172786407053,0.00675952054703275,0.140254186029764,0.519038482171504,2.94254467696882
1544725672.5253,13-Dec-2018 13:27:52,16,0.995349341788002,0.0623357688780416,0.621385909037407,0.373963432750595,0.624289265034502,0.0224294343881145,NaN,NaN,0.147810943888505,0.559978922372837,NaN
1544725692.5253,13-Dec-2018 13:28:12,8,1.33245317156473,0.051441940769703,0.802392822673902,0.530060348890829,0.602192136877601,0.0341181614822306,NaN,NaN,0.108714342265337,0.606723420776282,NaN
1544726020.5253,13-Dec-2018 13:33:40,8,1.02281722303718,0.0161590909029201,0.621552544535408,0.401264678501769,0.607686818852889,0.0192764312908222,NaN,NaN,0.12575920874775,0.587475031185116,NaN
1544726036.5253,13-Dec-2018 13:33:56,32,1.01242047536315,0.133103641982044,0.631663682576548,0.380756792786604,0.623914369521193,0.0433964128003283,NaN,NaN,0.162925218518241,0.523601025749565,2.92065418003687
1544726264.5253,13-Dec-2018 13:37:44,36,1.03621494278375,0.167105231163157,0.645641934718077,0.390573008065674,0.62307722853676,0.0607504313881385,NaN,NaN,0.13728012121782,0.574946724591412,2.62578214011659
1544726396.5253,13-Dec-2018 13:39:56,36,1.14934979737997,0.120471299599767,0.691862484604115,0.45748731277585,0.601959896091922,0.0702384431934063,NaN,NaN,0.13133107311119,0.563450223002379,1.67033545265587
1544726436.5253,13-Dec-2018 13:40:36,20,1.09566640802438,0.090510928438303,0.67837232507417,0.417294082950208,0.619141300769966,0.0322807135931802,NaN,NaN,0.126842755703312,0.573676558257904,NaN
1544726500.5253,13-Dec-2018 13:41:40,20,1.0483526598737,0.187223413027271,0.682685235360596,0.365667424513103,0.651198076268383,0.0625359550637489,NaN,NaN,0.173822431629854,0.535026840731911,NaN
1544727780.5253,13-Dec-2018 14:03:00,4,0.940818667101353,0,0.574503755028125,0.366314912073227,0.610642385315507,0,NaN,NaN,0.18157565612565,0.590363968907857,NaN
1544727800.5253,13-Dec-2018 14:03:20,4,0.905966110501066,0.0152395304642556,0.567673270704594,0.338292839796472,0.626594377123697,0.0243743437673876,NaN,NaN,0.219967121589587,0.581012675025867,NaN
1544727840.5253,13-Dec-2018 14:04:00,8,0.939316269767761,0.0254362448542279,0.605163199004779,0.334153070762982,0.644259253759547,0.0386882099524951,NaN,NaN,0.189192585143306,0.538716079811532,NaN
1544727964.5253,13-Dec-2018 14:06:04,8,0.984575313477927,0.0303998227197849,0.626776951394352,0.357798362083575,0.636596248975933,0.0509844970276026,NaN,NaN,0.155831930362805,0.651292179264961,NaN
1544731208.5253,13-Dec-2018 15:00:08,4,1.07287899033288,0,0.579174001977682,0.493704988355194,0.539831618659981,0,NaN,NaN,0.162960192040596,0.607662823896225,NaN
1544731808.5253,13-Dec-2018 15:10:08,8,0.973300023088129,0.0501178738669034,0.598288146652638,0.37501187643549,0.614700639535961,0.0223969741637733,NaN,NaN,0.187523662507692,0.601257145196737,NaN
1544732140.5253,13-Dec-2018 15:15:40,4,0.926232602058815,0,0.560964729771443,0.365267872287372,0.605641313558322,0,NaN,NaN,0.25865881193046,0.44698628126006,NaN
