timestamp_start,local_timestamp_start,duration,JERK,DIST,RMS,PATH,RANGE,MV,MF,AREA,PWR,F50,F95,CF,FD,Combined
1548257931.24008,23-Jan-2019 10:38:51,292,0.0659383489732706,0.000705831500223498,0.149159126557525,4.39310000327863,0.448839676221758,3.99766528729331,990.581435933964,0.152306898061663,0.0222484450354038,0.0806863113108481,0.220741560526225,0.692346918688159,1.73502757545484,-0.695308166195767
1548258323.24008,23-Jan-2019 10:45:23,460,0.097035068597605,0.0248369879331132,0.22066115772636,6.10130696506847,1.09984553493213,5.63009343349377,39.0970582031417,0.441440637883054,0.0486913465291375,0.0808646990088041,0.221696221740324,0.711404607137504,1.64129716572889,1.3108944169765
1548258787.24008,23-Jan-2019 10:53:07,44,0.117775159456182,0.0309371675346138,0.181034481402313,4.97705578166046,0.668314941603951,4.48809959906653,25.6042518698294,0.281106100027811,0.0327734834566045,0.0823506918807831,0.230978000789978,0.710593932040714,1.76565666028487,0.701862413472328
1548258903.24008,23-Jan-2019 10:55:03,60,0.302105564050148,0.0306367282851032,0.24479847648937,7.22820197757318,0.553692872014206,6.29940479352178,37.549834423957,0.405650677154584,0.0599262940915167,0.082460576465091,0.234061383039943,0.687046986115458,1.73731025202962,1.38028981516757
1548260027.24008,23-Jan-2019 11:13:47,216,0.0581624254913881,0.0438364904772926,0.228964632022807,6.40581634107533,0.905605105072373,5.71504425180006,23.2572754826048,0.539022702675119,0.0524248027173393,0.0812887278087334,0.223960526995825,0.717572343366487,1.6268970548382,1.42516227531298
1548260303.24008,23-Jan-2019 11:18:23,32,0.382506666508284,0.0155302368572178,0.363045962852907,10.7803670351639,0.885991923224561,9.03564133474548,110.477948132121,1.56318173190476,0.131802371143794,0.0814693627005043,0.224289593252697,0.715801981537027,1.66449152850034,2.68669152816257
1548260415.24008,23-Jan-2019 11:20:15,68,0.215791210949969,0.00481326409121034,0.380945653553293,11.1672561321688,0.633534442146449,10.528788989884,369.25545337385,0.646027617269442,0.145119590961145,0.0807579465311301,0.221240638225238,0.694519360890666,1.74777670487981,1.75089086247663
1548260499.24008,23-Jan-2019 11:21:39,60,0.241773558098314,0.053105884178467,0.317774520761035,8.96625645770546,0.974403488333749,7.51445678119628,26.871297942763,1.18307480126269,0.100980646044906,0.0808228283033576,0.221872413828505,0.694198824565615,1.84170464340711,2.91921984809683
1548266431.24008,23-Jan-2019 13:00:31,52,0.0566265932492759,0.0149035774732655,0.112738078137486,2.99892291849387,0.424949504031309,1.96194060569091,32.025425256859,0.114052941288713,0.0127098742621338,0.0813991059071077,0.226601917252338,0.695226097621169,1.77573714940496,-0.426321444181764
1548274679.24008,23-Jan-2019 15:17:59,60,0.170156211385512,0.0464025907714895,0.322232853632225,8.68704533167589,0.869347365271265,8.1906089755463,29.7954528489188,0.626516927258442,0.103834011959967,0.0803830665347893,0.218408456916892,0.712167459681833,1.77432505943651,2.35863354874463
